#Please wait 3[s]#Please wait 2[s]#Please wait 1[s]#Please wait 0[s]
76.104202 39.000000 31.898703 144.216522  0.212772  0.139510  0.000000 -0.078656 27.391542
76.209084 33.000000 33.685867 122.263405  0.217448  0.117934  0.000000 -0.006834 28.501789
76.296570 27.000000 29.337839 101.138855  0.222447  0.095075  1.000000  0.915597 23.590439
76.338966 23.000000 34.458973 85.217857  0.224235  0.082387  1.000000  0.994921 28.327599
76.404182 21.000000 -2.277800 83.023537  0.224045  0.067838  3.000000  2.826552 -9.192648
76.509453 11.000000  6.756347 49.193546  0.225757  0.027432  5.000000  4.816296 -0.258693
76.594208  5.000000  8.087255 27.805677  0.221686  0.004694  6.000000  5.900615  1.023604
76.638992  2.000000 -8.268856 12.796316  0.222782 -0.000514  7.000000  6.904974 -15.519401
76.681366  0.000000 -2.680316  3.904291  0.223122 -0.005577  7.000000  6.990971 -9.875876
76.724213 -2.000000 -3.233982 -1.388310  0.224197 -0.015782  9.000000  8.830791 -10.380953
76.811821 -9.000000 -18.394995 -26.062563  0.217841 -0.042691 10.000000  9.899879 -25.525475
76.919136 -18.000000 -18.248133 -61.078068  0.208367 -0.074086 10.000000  9.991425 -25.001621
77.026581 -23.000000 -15.781286 -85.272354  0.193991 -0.082310 11.000000 10.916515 -22.017689
77.114731 -27.000000 -44.939930 -101.062828  0.186458 -0.095183 11.000000 10.989290 -50.934521
77.176620 -32.000000 -36.403461 -120.416359  0.180665 -0.111772 11.000000 10.998322 -41.672974
77.264229 -34.000000 -39.229961 -133.725967  0.172135 -0.110540 10.000000 10.082919 -43.835819
77.371376 -32.000000 -18.761595 -126.651413  0.170520 -0.102967 10.000000 10.009312 -22.488077
77.477058 -32.000000 -27.915976 -127.443497  0.172823 -0.101847 11.000000 10.917994 -31.085733
77.541367 -30.000000 -27.398399 -120.244164  0.179770 -0.094437 10.000000 10.077814 -30.014381
77.629021 -27.000000 -25.529297 -110.341667  0.190881 -0.082031 10.000000 10.006547 -27.640709
77.691368 -22.000000 -23.254242 -91.663551  0.203172 -0.064394 10.000000 10.000657 -25.007442
77.776543 -15.000000 -29.233366 -65.987251  0.207634 -0.038961  8.000000  8.165970 -30.897625
77.841385 -11.000000 19.831921 -50.340794  0.204699 -0.025794  7.000000  7.104959 18.802177
77.926765 -6.000000  2.363480 -31.867014  0.202240 -0.007775  4.000000  4.262757  1.199271
77.969147 -3.000000  6.063525 -21.147905  0.203283  0.006680  3.000000  3.108425  4.934233
78.031380  3.000000 -2.348665  1.972499  0.200509  0.023827  2.000000  2.092243 -3.693056
78.074219  5.000000  2.665251  8.432704  0.203066  0.032358  1.000000  1.091495  1.215195
78.119019  8.000000 -0.700386 21.519150  0.203707  0.040302  1.000000  1.006232 -2.382360
78.161377 12.000000 32.880184 43.538261  0.204540  0.044372  1.000000  1.005071 31.279573
78.248985 16.000000 21.587019 60.547676  0.202747  0.055577  0.000000  0.085851 19.519299
78.334221 20.000000 23.414509 71.327766  0.197163  0.075623 -3.000000 -2.740016 20.926023
78.399010 24.000000 24.211874 94.800980  0.183477  0.077611 -2.000000 -2.061790 21.264091
78.507095 29.000000 27.638548 110.309570  0.173737  0.099696 -3.000000 -2.921224 24.125202
78.591370 31.000000 26.328571 124.272728  0.166165  0.097537 -4.000000 -3.910113 22.192148
78.698982 33.000000 43.189468 133.605743  0.162732  0.101926 -4.000000 -3.990267 38.619820
78.806503 31.000000 35.124226 129.925720  0.166195  0.089531 -4.000000 -3.998628 29.945293
78.914246 28.000000 40.818104 125.752220  0.179514  0.068974 -3.000000 -3.081845 35.246841
79.021378 23.000000 -7.540533 109.838531  0.187176  0.047366 -1.000000 -1.181364 -13.987493
79.106552 17.000000  9.127663 85.054657  0.189155  0.029499 -1.000000 -1.017426  2.583620
79.171799 12.000000  7.332349 67.071136  0.178916  0.010782  0.000000 -0.086689  0.659995
79.256729  8.000000  9.067248 44.963306  0.172999  0.006832  1.000000  0.908524  2.386945
79.361382  1.000000  3.576101 18.988897  0.174808 -0.018242  4.000000  3.740475 -3.027265
79.406555 -2.000000  7.226594  8.808484  0.176123 -0.030341  5.000000  4.895599  0.790502
79.448982 -6.000000 -27.919746 -7.583952  0.176168 -0.042440  5.000000  4.986308 -34.545002
79.514755 -11.000000 -16.578053 -25.541595  0.173299 -0.061151  6.000000  5.913276 -22.801983
79.579086 -17.000000 -16.996920 -44.510242  0.164162 -0.087207  7.000000  6.908468 -22.796236
79.664261 -21.000000 -26.916145 -63.812389  0.154170 -0.095099  8.000000  7.906848 -32.331127
79.728996 -24.000000 -25.113567 -76.705650  0.150227 -0.103249  9.000000  8.907609 -29.982723
79.837090 -32.000000 -21.511702 -104.410728  0.141512 -0.134292 10.000000  9.910404 -25.650019
79.924210 -37.000000 -61.749680 -126.332085  0.141722 -0.147134 10.000000  9.987211 -65.551933
80.029022 -40.000000 -47.309761 -137.066650  0.144745 -0.158186 10.000000  9.997470 -50.171646
80.136597 -41.000000 -53.058514 -133.662430  0.153469 -0.171562 10.000000  9.997368 -55.151775
80.244232 -43.000000 -24.657249 -132.413589  0.157812 -0.190478 10.000000 10.003935 -25.581234
80.329002 -40.000000 -35.276646 -120.107964  0.159965 -0.181719  9.000000  9.085292 -35.520454
80.394257 -39.000000 -33.951294 -108.128540  0.158435 -0.189668  9.000000  9.008385 -33.437046
80.501816 -39.000000 -46.272827 -90.986252  0.153733 -0.213176  8.000000  8.083735 -45.170177
80.586609 -39.000000 -41.591511 -83.249512  0.156548 -0.223709  6.000000  6.174821 -39.721672
80.694183 -42.000000 -42.709770 -73.954460  0.165728 -0.261330  6.000000  6.013885 -40.005905
80.801369 -46.000000 -50.008492 -70.823372  0.171827 -0.298279  8.000000  7.831772 -46.459835
80.909027 -46.000000 -47.570789 -51.466122  0.175267 -0.323344  9.000000  8.901228 -43.150105
80.996536 -44.000000 -51.295097 -37.289249  0.177372 -0.325578 10.000000  9.905895 -46.158344
81.058968 -43.000000 -27.917427 -25.592087  0.177936 -0.332587 11.000000 10.911018 -21.836399
81.147064 -42.000000 -37.637428 -12.508175  0.177725 -0.341323 11.000000 10.993118 -31.012138
81.209053 -42.000000 -35.632648 -7.857250  0.173264 -0.347210 11.000000 11.000299 -28.377337
